text,pagenum,doc_name
2,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
1,24,with-highlights-comments-barclays-country-snapshot-2021pdf
5,24,with-highlights-comments-barclays-country-snapshot-2021pdf
12,24,with-highlights-comments-barclays-country-snapshot-2021pdf
2,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
Bank levy paid £m,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
Other taxes paid £m,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
Audited Public Average subsidies number of received employees £m,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
–,24,with-highlights-comments-barclays-country-snapshot-2021pdf
210,24,with-highlights-comments-barclays-country-snapshot-2021pdf
197,24,with-highlights-comments-barclays-country-snapshot-2021pdf
263,24,with-highlights-comments-barclays-country-snapshot-2021pdf
"1,078",24,with-highlights-comments-barclays-country-snapshot-2021pdf
65,24,with-highlights-comments-barclays-country-snapshot-2021pdf
81,24,with-highlights-comments-barclays-country-snapshot-2021pdf
196,24,with-highlights-comments-barclays-country-snapshot-2021pdf
79,24,with-highlights-comments-barclays-country-snapshot-2021pdf
140,24,with-highlights-comments-barclays-country-snapshot-2021pdf
Country Snapshot 2021,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Overview,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Country by country data,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Countrya,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Guernsey,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Sweden,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Israel,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Netherlands,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Australia,25,with-highlights-comments-barclays-country-snapshot-2021pdf
China,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Brazil,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Portugal,25,with-highlights-comments-barclays-country-snapshot-2021pdf
South Africa,25,with-highlights-comments-barclays-country-snapshot-2021pdf
23,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Tax contribution,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Commentary,25,with-highlights-comments-barclays-country-snapshot-2021pdf
"Our operations in Guernsey consist of banking, credit and investment services as well as funding our Barclays International operations. These activities are taxed locally at a rate below the UK corporation tax rate.",25,with-highlights-comments-barclays-country-snapshot-2021pdf
Our operations in Sweden focus on investment banking activities. These activities are taxed locally at a rate above the UK corporation tax rate. The corporation tax paid in 2021 was based on taxable profits in 2020.,25,with-highlights-comments-barclays-country-snapshot-2021pdf
"Our operations in Israel consist mainly of investment banking activities. These activities are taxed locally at a rate above the UK corporation tax rate. In 2021, taxable profits were reduced as a result of the offset of tax losses brought forward from prior years.",25,with-highlights-comments-barclays-country-snapshot-2021pdf
Our operations in the Netherlands consist of corporate and investment banking activities. These activities are taxed locally at a rate above the UK corporation tax rate.,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Our operations in Australia focus on investment banking activities. These activities are taxed locally at a rate above the UK corporation tax rate.,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Our operations in China consist of investment banking activities. These activities are taxed locally at a rate above the UK corporation tax rate.,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Our operations in Brazil focus on investment banking activities. These activities are taxed locally at a rate above the UK corporation tax rate.,25,with-highlights-comments-barclays-country-snapshot-2021pdf
"Our operations in Portugal consist of corporate and investment banking activities. These activities are taxed locally at a rate above the UK corporation tax rate. In 2021, taxable profits were reduced as a result of the offset of tax losses brought forward from prior years.",25,with-highlights-comments-barclays-country-snapshot-2021pdf
Our operations in South Africa focus on investment banking activities. These activities are taxed locally at a rate above the UK corporation tax rate.,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Barclays PLC home.barclays/annualreport,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Approach to tax,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Audited,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Turnover £m,25,with-highlights-comments-barclays-country-snapshot-2021pdf
32,25,with-highlights-comments-barclays-country-snapshot-2021pdf
29,25,with-highlights-comments-barclays-country-snapshot-2021pdf
23,25,with-highlights-comments-barclays-country-snapshot-2021pdf
15,25,with-highlights-comments-barclays-country-snapshot-2021pdf
8,25,with-highlights-comments-barclays-country-snapshot-2021pdf
8,25,with-highlights-comments-barclays-country-snapshot-2021pdf
4,25,with-highlights-comments-barclays-country-snapshot-2021pdf
3,25,with-highlights-comments-barclays-country-snapshot-2021pdf
3,25,with-highlights-comments-barclays-country-snapshot-2021pdf
-3,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Profit/(loss) before tax £m,25,with-highlights-comments-barclays-country-snapshot-2021pdf
14,25,with-highlights-comments-barclays-country-snapshot-2021pdf
20,25,with-highlights-comments-barclays-country-snapshot-2021pdf
5,25,with-highlights-comments-barclays-country-snapshot-2021pdf
7,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
2,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Unaudited Audited Total C orporation tax paid/ tax paid/ (refunded) (refunded) £m £m,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
-1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
-2,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
-1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
-2,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Social Security paid £m,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Country by country data,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Barclays PLC Country Snapshot 2021,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Unaudited,25,with-highlights-comments-barclays-country-snapshot-2021pdf
VAT paid £m,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Bank levy paid £m,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
1,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Other taxes paid £m,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
Audited Public Average subsidies number of received employees £m,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
58,25,with-highlights-comments-barclays-country-snapshot-2021pdf
13,25,with-highlights-comments-barclays-country-snapshot-2021pdf
40,25,with-highlights-comments-barclays-country-snapshot-2021pdf
18,25,with-highlights-comments-barclays-country-snapshot-2021pdf
–,25,with-highlights-comments-barclays-country-snapshot-2021pdf
24,25,with-highlights-comments-barclays-country-snapshot-2021pdf
7,25,with-highlights-comments-barclays-country-snapshot-2021pdf
15,25,with-highlights-comments-barclays-country-snapshot-2021pdf
5,25,with-highlights-comments-barclays-country-snapshot-2021pdf
"Notesa A full list of the Group’s related undertakings (comprising subsidiaries, joint ventures, associates and significant other interests) can be found in Note 43 of our Annual Report 2021. b The countries with turnover of less than £1m in 2021 are Argentina, Belgium, Cyprus, Gibraltar, Malta, Mauritius, Philippines, Qatar, Saudi Arabia and South Korea. c This represents the profit after tax of EnterCard Group AB, a joint venture between Barclays (40%) and Swedbank (60%) in Sweden. The profits of EnterCard Group AB are included in Barclays’ consolidated accounts on a post-tax basis and corporation tax on the joint venture’s profits is paid locally by the joint venture entity.",26,with-highlights-comments-barclays-country-snapshot-2021pdf
Country by country data,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Country Snapshot 2021,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Withholding taxes,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Subtotal,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Share of post-tax results of other related undertakingsc,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Intra-group eliminations: Dividends,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Recharges,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Hedging,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Total,26,with-highlights-comments-barclays-country-snapshot-2021pdf
24,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Overview,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Countrya Otherb,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Tax contribution,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Commentary Represents countries each with a turnover of less than £1m in 2021.,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Approach to tax,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Barclays PLC home.barclays/annualreport,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Audited Unaudited Audited Total C orporation Profit/(loss) tax paid/ tax paid/ Turnover before tax (refunded) (refunded) £m £m £m £m,26,with-highlights-comments-barclays-country-snapshot-2021pdf
1 2,26,with-highlights-comments-barclays-country-snapshot-2021pdf
260,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"-2,525",26,with-highlights-comments-barclays-country-snapshot-2021pdf
"27,623",26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"-2,843",26,with-highlights-comments-barclays-country-snapshot-2021pdf
-315,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"21,940",26,with-highlights-comments-barclays-country-snapshot-2021pdf
"11,216",26,with-highlights-comments-barclays-country-snapshot-2021pdf
38,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
-315,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"8,414",26,with-highlights-comments-barclays-country-snapshot-2021pdf
– –,26,with-highlights-comments-barclays-country-snapshot-2021pdf
260,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"-2,525",26,with-highlights-comments-barclays-country-snapshot-2021pdf
"2,781",26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"2,781",26,with-highlights-comments-barclays-country-snapshot-2021pdf
"1,335",26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"1,335",26,with-highlights-comments-barclays-country-snapshot-2021pdf
Social Security paid £m,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
607,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
607,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Barclays PLC Country Snapshot 2021,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Unaudited Bank VAT levy paid paid £m £m,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
526,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
526,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
241,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
241,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Country by country data,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Other taxes paid £m,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
72,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
72,26,with-highlights-comments-barclays-country-snapshot-2021pdf
Audited Public Average subsidies number of received employees £m,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
7,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"82,915",26,with-highlights-comments-barclays-country-snapshot-2021pdf
–,26,with-highlights-comments-barclays-country-snapshot-2021pdf
"82,915",26,with-highlights-comments-barclays-country-snapshot-2021pdf
Overview,27,with-highlights-comments-barclays-country-snapshot-2021pdf
Country by country data,27,with-highlights-comments-barclays-country-snapshot-2021pdf
"Note 1 – Basis of preparation The CBCR Information as at and for the year ended 31 December 2021 has been prepared based on the requirements of the Capital Requirements (Country- by-Country Reporting) Regulations 2013 as interpreted by the directors of the Company. The CBCR Information does not constitute the Company’s statutory accounts for the financial year ended 31 December 2021. Statutory accounts for 2020 have been delivered to the registrar of companies, and those for 2021 will be delivered in due course. The auditor has reported on those accounts; their reports were (i) unqualified, (ii) did not include a reference to any matters to which the auditor drew attention by way of emphasis without qualifying their report, and (iii) did not contain a statement under s498(2) or (3) of the Companies Act 2006.",27,with-highlights-comments-barclays-country-snapshot-2021pdf
The table provides the following information for Barclays in 2021:,27,with-highlights-comments-barclays-country-snapshot-2021pdf
"Country: In most cases, we have determined which country to report activity under by looking at the country of tax residence. Where activities are conducted by entities that are not themselves subject to tax (for example certain partnerships), then we have considered other factors such as the location of management and employees, the jurisdiction in which the majority of revenues are generated, and the country of establishment of the entity’s parent company. In these cases, it is possible that tax is paid in a different country to the one where profits, upon which the tax is paid, are reported.",27,with-highlights-comments-barclays-country-snapshot-2021pdf
Commentary: We have explained the nature of our activities in each country. That disclosure is included within the commentary column in the table above together with our explanation of any matters of interest.,27,with-highlights-comments-barclays-country-snapshot-2021pdf
25,27,with-highlights-comments-barclays-country-snapshot-2021pdf
Barclays PLC home.barclays/annualreport,27,with-highlights-comments-barclays-country-snapshot-2021pdf
Barclays PLC Country Snapshot 2021,27,with-highlights-comments-barclays-country-snapshot-2021pdf
Tax contribution,27,with-highlights-comments-barclays-country-snapshot-2021pdf
"Turnover: Turnover gives an indication of the size of our business in each country, and we have ordered the table in descending order. Turnover includes net interest income, net fee and commission income, net trading income, net investment income, net premiums from insurance contracts and net claims and benefits incurred on insurance contracts. Some of the turnover numbers need to be treated with care as technical accounting requirements applicable to the way these figures are prepared mean there is an element of double counting. Profits generated in the US and then paid to the UK as a dividend for example, will be included within both the US and UK figures. Adjustments to address this double counting, called intra-group eliminations, are broken down by type (dividends, recharges, hedging and other) at the end of the table and total £5,683m for 2021 in relation to turnover. Additionally, and again to avoid double counting, turnover numbers in each country exclude dividends received which are sourced from profits generated in the same country.",27,with-highlights-comments-barclays-country-snapshot-2021pdf
"Profit/(loss) before tax: These numbers are accounting profits. As with the turnover figures, these numbers include some double counting which is reconciled at the bottom of the table. Total intra-group eliminations for the profit/(loss) before tax column are £2,840m. In addition, to avoid double counting, profits attributable to dividends received which are sourced from profits generated in the same country are also excluded.",27,with-highlights-comments-barclays-country-snapshot-2021pdf
"Total tax paid: This column shows the total tax Barclays actually paid in each country in 2021. The following columns break this total down into its constituent parts. Most of the taxes paid in any given year will not relate directly to the profits earned in that year. For example, bank levy is a tax on how we fund ourselves and is paid regardless of whether or not we make any profit.",27,with-highlights-comments-barclays-country-snapshot-2021pdf
Approach to tax,27,with-highlights-comments-barclays-country-snapshot-2021pdf
"Corporation tax paid: This column records corporation tax actually paid in each country in 2021. Corporation tax payable in any given year is not directly comparable to profits for the same 12-month period. This is because tax on profits is paid across multiple years. In addition, taxable profits are calculated as prescribed by tax law which usually results in differences between accounting and taxable profits. This means it is possible that relatively high corporation tax can be paid when accounting profits are low and vice-versa. The amount of tax paid shown in the financial statements also includes withholding taxes. Withholding taxes comprise the tax charged on dividends or other income received, which is typically paid at the point of distribution from one country to another. We have kept these amounts separate from corporation tax paid by country in the table above.",27,with-highlights-comments-barclays-country-snapshot-2021pdf
"Employer payroll taxes paid: These are taxes borne by us, based on government social security policies in each country and, for example, in the UK represent employer’s national insurance contributions. They do not represent income tax on payments to our employees or employees’ national insurance contributions which are taxes collected but not borne by us. VAT paid: This includes VAT and other consumption taxes (including goods and services tax, consumption tax and US sales and use taxes). The amounts relate to irrecoverable VAT paid. Unlike many other businesses, financial services businesses are only able to reclaim a small proportion of the VAT they incur, making VAT a significant part of our tax contribution. Not all countries have a VAT system which is why there are no entries against some countries within the table. These numbers do not include any VAT charged to customers on Barclays’ products and services which we collect on behalf of tax authorities.",27,with-highlights-comments-barclays-country-snapshot-2021pdf
Country by country data,27,with-highlights-comments-barclays-country-snapshot-2021pdf
"Bank levy paid: Bank levy is a tax paid based on the value of certain liabilities on our balance sheet. As with corporation tax, bank levy is paid across multiple years and therefore the tax paid of £241m in 2021 should not be expected to equate to the accounting accrual in 2021. Other: Other taxes are the material property taxes that Barclays paid in 2021 and include, for example, taxes on the property we use in our business such as our network of high street branches. Public subsidies received: Includes only direct support from governments such as government grants. Average number of employees: The number of employees has been calculated as the average number of employees, on a monthly full-time equivalent basis, who were permanently employed by Barclays PLC or one of its subsidiaries during the relevant period. An average of the number of full-time equivalent employees at the end of each calendar month has been calculated. Contractors, agency staff, and staff on extended leave, such as maternity leave, are excluded. Intra-group eliminations: These include adjustments that relate principally to transactions between Barclays businesses in different countries which are included within the individual country turnover, but are then eliminated in determining the overall Barclays Group results to avoid double counting. Intra-group eliminations include dividend payments, income from intra-group transfers of assets, and income arising from hedging transactions that occur at a consolidated Barclays Group level rather than an individual entity level.",27,with-highlights-comments-barclays-country-snapshot-2021pdf
The comparable information for 2020 can be found on our website at home.barclays/sustainability/ esg-resource-hub/reporting-and-disclosures/ country-snapshot,27,with-highlights-comments-barclays-country-snapshot-2021pdf
Growing. Together.,28,with-highlights-comments-barclays-country-snapshot-2021pdf
Empowering ambition,28,with-highlights-comments-barclays-country-snapshot-2021pdf
Barclays is helping Thai restaurant group Giggling Squid deliver on its expansion ambitions.,28,with-highlights-comments-barclays-country-snapshot-2021pdf
"After opening their first restaurant in 2009, Andy and Pranee Laurillard felt their existing bank couldn’t provide the necessary expertise or funding to help them keep growing, so they turned to us. Our Corporate Banking team supported with the refinancing of three new restaurants in the Giggling Squid group, and worked with the Laurillards to introduce private equity. With our help, the couple were able to attract an additional £6.4m investment from the Business Growth Fund. Giggling Squid was also named in the Sunday Times Fast Track 100, ranking it as one of the UK’s fastest growing companies, a feat it went on to achieve four years in a row.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"During the COVID-19 pandemic, Barclays helped Giggling Squid remain resilient, securing a £5m CBILS loan to provide vital liquidity when it was needed most. We also help them leverage the benefits of digital connectivity – from the integration with our iPortal service, to our ability to power its payment platforms and increase adoption of card payment technology.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"This year the business plans to open further sites, growing its presence in the Midlands and North of England. Barclays’ deep relationship with Giggling Squid, which now operates 42 restaurants and employs around 1,200 staff across the UK, remains critical to the outstanding customer experience it provides, and to its growth story.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"“ Barclays came through with an exciting proposal for us, and we’ve been able to grow on the back of the finance secured.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"Andy and Pranee Laurillard Co-Founders, Giggling Squid",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"Registered office: 1 Churchill Place, London E14 5HP © Barclays PLC 2022 Registered in England. Registered No: 48839",28,with-highlights-comments-barclays-country-snapshot-2021pdf
Barclays PLC Annual Report 2021 A detailed review of Barclays’ 2021 performance with disclosures that provide useful insight and go beyond reporting requirements.,28,with-highlights-comments-barclays-country-snapshot-2021pdf
"Barclays PLC Climate-related Financial Disclosures 2021 A report aligning to the Task Force on Climate-related Financial Disclosures (TCFD) recommendations in this, the fifth year of disclosure.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"Barclays PLC Pillar 3 Report 2021 A summary of our risk profile, its interaction with the Group’s risk appetite, and risk management.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"Left: Andy Laurillard & Pranee Laurillard Co-Founders, Giggling Squid Right: Philip Richardson Barclays Director, Hospitality & Leisure",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"Barclays PLC Fair Pay Report 2021 An overview of our approach to pay, including the principles and policies of our Fair Pay agenda.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"Barclays PLC Diversity & Inclusion Report 2021 An overview of the Group’s approach to building a more inclusive company, including a progress report on each of our six pillars of diversity and inclusion.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
"Barclays PLC Country Snapshot 2021 An overview of our global tax contribution as well as our approach to tax, including our UK tax strategy, together with our country-by-country data.",28,with-highlights-comments-barclays-country-snapshot-2021pdf
